,Unnamed: 0,created_at,tweet_id,receiver_name,receiver_id,tweet_text,screen_name,name,account_creation_date,urls,preprocess_tweet,Positive,Negative,Compound,Sentiment,label
200,200,created_at,tweet_id,receiver_name,receiver_id,tweet_text,screen_name,name,account_creation_date,urls,tweet text,0.0,0.0,0.0,Negative,0
201,201,2022-04-25 17:46:56+00:00,1518647761704566784,MegaQuack24,2900104683,"@megaquack24 he's gonna make us regret letting him walk, so bad 😔",J24Terrance,TerranceJ24,Thu Jun 24 18:19:04 +0000 2021,[],gonna make us regret letting walk bad,0.0,0.558,-0.743,Negative,0
202,202,2022-04-25 17:46:56+00:00,1518647761314459654,TheStarmanMars,1.44E+18,@thestarmanmars twitter needs to be below every bad site,RedVoltaic,Red Voltaic,Wed Jul 07 00:01:45 +0000 2021,[],twitter needs every bad site,0.0,0.467,-0.5423,Negative,0
203,203,2022-04-25 17:46:55+00:00,1518647760991440899,,,anthony on bad f*gs club is fab,jacobeiscool,JaCobe,Sun Aug 16 22:49:42 +0000 2009,[],anthony bad f gs club fab,0.316,0.368,-0.128,Negative,0
204,204,2022-04-25 17:46:55+00:00,1518647760572067841,,,"rt @yuyucow: there's original anime, and then there's original original anime, where girls literally sing away the bad vibes of a patient w…",Gaby_Maya,Gaby_Maya *Commissions open / comisiones abiertas*,Fri May 30 03:52:16 +0000 2008,[],original anime original original anime girls literally sing away bad vibes patient w,0.375,0.19,0.34,Positive,1
205,205,2022-04-25 17:46:55+00:00,1518647760395792385,dalascby,19030503,@dalascby @cliftonaduncan is that as bad as blm taking $60 m away from a budget to reform qualified immunity and bl… ,SUlam00731161,SUlam,Tue Jan 22 15:27:45 +0000 2019,"[{'url': 'https://t.co/HfFWfADJgb', 'expanded_url': 'https://twitter.com/i/web/status/1518647760395792385', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",bad blm taking away budget reform qualified immunity bl,0.239,0.254,-0.0516,Negative,0
206,206,2022-04-25 17:46:55+00:00,1518647760064442368,browneyesdilf,1.13E+18,"@browneyesdilf i wouldn’t mind a few jazz songs here and there tbh, jazz music isn’t as bad as y’all make it out to be 😭😭",espeonaj3435,ᴛʀᴇᴠ ᱬ,Thu Sep 29 21:47:10 +0000 2011,[],mind jazz songs tbh jazz music bad make,0.0,0.333,-0.5423,Negative,0
207,207,2022-04-25 17:46:55+00:00,1518647759909363712,,,"rt @onthe_railway: #annieweek2022 #annieleonhart 
day 1: bad girl ",ily_gremlin,aseel || Annie week 🥳✨,Sat Jul 29 12:40:32 +0000 2017,[],#annieweek #annieleonha day bad girl,0.0,0.467,-0.5423,Negative,0
208,208,2022-04-25 17:46:55+00:00,1518647758277824512,,,"rt @baddcompani: woah, stay tuned 2000 emails of all mark's communications surrounding 1/6.

ivanka trump
don jr
sean hannity
giuliani
lind…",Shess1016,Sam,Mon Apr 11 22:21:52 +0000 2011,[],woah stay tuned emails mark communications surrounding ivanka trump jr sean hannity giuliani lind,0.0,0.0,0.0,Negative,0
209,209,2022-04-25 17:46:55+00:00,1518647758173118465,,,rt @nayeonsscy: onces going crazy over pixels....this is so sad and funny at the same time like we're that down bad for twice.,KEHlDUPAN,obito,Mon Aug 24 09:54:09 +0000 2020,[],onces going crazy pixels sad funny time like bad twice,0.278,0.464,-0.5574,Negative,0
210,210,2022-04-25 17:46:55+00:00,1518647757992566785,,,rt @amanicapolot: i have a degree in fumbling bad bitches,jason10191,AskYoGirlAboutMe,Fri Jun 28 02:09:34 +0000 2013,[],degree fumbling bad bitches,0.0,0.787,-0.8126,Negative,0
211,211,2022-04-25 17:46:55+00:00,1518647757128355840,,,"rt @ajitdatta: macron's election was a foregone conclusion. he's been good for india &amp; bad for sharia bolsheviks, which is all that matters…",BhakthLokesh,LokeshBhakth 🇮🇳,Sat Sep 30 19:21:22 +0000 2017,[],macron election foregone conclusion good india amp bad sharia bolsheviks matters,0.258,0.226,-0.128,Negative,0
212,212,2022-04-25 17:46:55+00:00,1518647757015187456,,,rt @jdcocchiarella: mark meadows is about to have a really bad week.,LochnerWalter,Walter Lochner,Thu Jul 28 17:03:29 +0000 2016,[],mark meadows really bad week,0.0,0.487,-0.5849,Negative,0
213,213,2022-04-25 17:46:55+00:00,1518647756881121280,MarmiteOnYou,1.51E+18,@marmiteonyou @emma34770971 @kellykr77228030 @mrchingone @krispi_largo @vickie627 @henriziolkowski @ihonestlydont19… ,radicalcentrst,Radical Centrist,Tue Nov 09 00:10:27 +0000 2021,"[{'url': 'https://t.co/CKlTucP2mN', 'expanded_url': 'https://twitter.com/i/web/status/1518647756881121280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",nan,0.0,0.0,0.0,Negative,0
214,214,2022-04-25 17:46:54+00:00,1518647756700721152,orangepeel18,1073707561,"@orangepeel18 how do they win if they no longer get to assail us? they don’t want us gone, their only enjoyment is… ",ThePierreAlexis,TheAlexisPierre,Wed Nov 23 03:33:05 +0000 2011,"[{'url': 'https://t.co/xT1hJ32bbr', 'expanded_url': 'https://twitter.com/i/web/status/1518647756700721152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",win longer get assail us want us gone enjoyment,0.592,0.0,0.8271,Positive,1
215,215,2022-04-25 17:46:54+00:00,1518647756625428480,,,"rt @imovercryingig: my attitude gets bad when i'm tired or sad, sorry.",gxirls,𝐀𝐝𝐞𝐤 Cella Wajendra kintara dwn,Sun Sep 10 05:37:40 +0000 2017,[],attitude gets bad tired sad sorry,0.0,0.844,-0.8689,Negative,0
216,216,2022-04-25 17:46:54+00:00,1518647756260208641,,,why are people being dense 😭 when did i even say consent is bad. lmaooo i just said that if you keep on asking cons… ,pIaymedia,🌪,Fri Apr 15 08:35:53 +0000 2022,"[{'url': 'https://t.co/tbEMnr49CX', 'expanded_url': 'https://twitter.com/i/web/status/1518647756260208641', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",people dense even say consent bad lmaooo said keep asking cons,0.132,0.243,-0.3818,Negative,0
217,217,2022-04-25 17:46:54+00:00,1518647754842677252,,,it has haunted me like i want to unwatch it so bad bc he was so evil ,mayatp_,annoying,Sun Feb 03 18:49:02 +0000 2019,"[{'url': 'https://t.co/Q5TWHkXZgr', 'expanded_url': 'https://twitter.com/ashleyshymiller/status/1518322338047143936', 'display_url': 'twitter.com/ashleyshymille…', 'indices': [69, 92]}]",haunted like want unwatch bad bc evil,0.226,0.655,-0.8481,Negative,0
218,218,2022-04-25 17:46:54+00:00,1518647754486128644,Martyn4723,53880862,@martyn4723 @jennysample @gosmarternt @newyorkprimary @westernprimary you have described every school in the boroug… ,jeggburt,James Christie,Fri Jun 19 08:48:41 +0000 2009,"[{'url': 'https://t.co/rQkdcA0ap7', 'expanded_url': 'https://twitter.com/i/web/status/1518647754486128644', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",described every school boroug,0.0,0.0,0.0,Negative,0
219,219,2022-04-25 17:46:54+00:00,1518647754351947785,F1shelen,1.44E+18,i want to see the trained version so bad 😩 ,F1shelen,Helen 2 : Electric Boogaloo,Sat Sep 25 17:55:07 +0000 2021,[],want see trained version bad,0.167,0.449,-0.4939,Negative,0
220,220,2022-04-25 17:46:54+00:00,1518647754314059776,,,"rt @iamcoachclint: i have good and bad news for you. 

the only person stopping you from succeeding is you.",IAmCoachClint,Coach Clint,Mon Feb 19 21:29:44 +0000 2018,[],good bad news person stopping succeeding,0.462,0.386,0.25,Positive,1
221,221,2022-04-25 17:46:54+00:00,1518647753458475008,,,"rt @modernfledgling: even while the #arcticcouncil is on pause, there are things we can and should do to prevent #militarization and #spill…",AESymposium,Arctic Encounter,Tue Oct 08 05:37:11 +0000 2013,[],even #arcticcouncil pause things prevent #militarization #spill,0.155,0.0,0.0258,Negative,0
222,222,2022-04-25 17:46:54+00:00,1518647753164959744,,,rt @lovedoveclarke: dude at the beach said i was the baddest milf he’s ever seen and i was like haha i don’t have any kids???? &amp; he was lik…,batondansleroux,mae,Sat Jun 14 11:31:30 +0000 2014,[],dude beach said baddest milf ever seen like haha kids amp lik,0.355,0.0,0.6705,Positive,1
223,223,2022-04-25 17:46:53+00:00,1518647752422420480,,,"rt @kaileyrico: i can’t wait to have a baby , i want to be a mom so bad :(",AnawazhereAna,Ana,Sun Mar 23 16:05:07 +0000 2014,[],wait baby want mom bad,0.167,0.449,-0.4939,Negative,0
224,224,2022-04-25 17:46:53+00:00,1518647752208662528,,,rt @2kazmi: ڈیزل کے اچانک غائب ہونے کا معاملہ یا دیگر کوئی مسئلہ ہو، یقین کی کیجیے جو bad governance کا لفظ آپ کو تین سال کے دوران جن دوستو…,Ranasha75443433,absolutely not,Fri Jan 04 17:39:59 +0000 2019,[],bad governance,0.0,0.778,-0.5423,Negative,0
225,225,2022-04-25 17:46:53+00:00,1518647751935889408,hiRavenCrypto,1.43E+18,@hiravencrypto @boredapeyc so bad news,Therosbd24,CRYPTO THEOS,Wed Mar 09 12:52:23 +0000 2022,[],bad news,0.0,0.778,-0.5423,Negative,0
226,226,2022-04-25 17:46:53+00:00,1518647751864721409,opnscale,8.25E+17,@opnscale @freshspine @waydropsbangers so u guess boruto wasn't allowed to cry for a close friend of his dieing?  h… ,UzamakiXian,Xian Uzamaki,Fri Apr 08 15:09:49 +0000 2022,"[{'url': 'https://t.co/lpN1goGVap', 'expanded_url': 'https://twitter.com/i/web/status/1518647751864721409', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",u guess boruto allowed cry close friend dieing h,0.283,0.274,0.0258,Negative,0
227,227,2022-04-25 17:46:53+00:00,1518647751747289089,HaloHubGG,1.41E+18,"@halohubgg who the hell is voting for winter contingency? the rewards weren’t bad, but there was nothing to that ev… ",MonkeysxMoo35,Stephen,Sun Jan 19 07:24:18 +0000 2014,"[{'url': 'https://t.co/NL9vZjv3Tf', 'expanded_url': 'https://twitter.com/i/web/status/1518647751747289089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",hell voting winter contingency rewards bad nothing ev,0.191,0.5,-0.7184,Negative,0
228,228,2022-04-25 17:46:53+00:00,1518647751709450242,FallGuysGame,1.13E+18,@fallguysgame @mediatonic your game is really bad,kissedathotb4,Jotaro Never Broke Again,Thu Apr 16 20:50:11 +0000 2020,[],game really bad,0.0,0.655,-0.5849,Negative,0
229,229,2022-04-25 17:46:53+00:00,1518647751483039745,Mac_D_Dad,374095165,@mac_d_dad @darth_bb_8 that’s too bad. i think that is the solution to the sequel/mando’s fan divide. it’s an ok co… ,SGTbaldy,ꪑ꠸ᥴꫝꪖꫀꪶ ρ. ꪑ꠸ꪶꪶꫀ᥅,Thu Oct 01 16:31:23 +0000 2015,"[{'url': 'https://t.co/wCnKcTTXOg', 'expanded_url': 'https://twitter.com/i/web/status/1518647751483039745', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",bad think solution sequel mando fan divide ok co,0.444,0.229,0.3182,Positive,1
230,230,2022-04-25 17:46:53+00:00,1518647751281561600,,,wealth concentration is bad for the economy. elon musk plans to margin his untaxed tesla stock to buy twitter while… ,armanwalker,arman walker,Mon May 02 00:20:14 +0000 2011,"[{'url': 'https://t.co/kvfYxUQbxq', 'expanded_url': 'https://twitter.com/i/web/status/1518647751281561600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",wealth concentration bad economy elon musk plans margin untaxed tesla stock buy twitter,0.181,0.198,-0.0772,Negative,0
231,231,2022-04-25 17:46:53+00:00,1518647751193632774,,,rt @palmerreport: because elon musk himself is almost certainly the source for all these media reports that the twitter board is accepting…,AuthorofPatches,Roy L. Pickering Jr.,Fri Mar 13 17:27:25 +0000 2009,[],elon musk almost ceainly source media repos twitter board accepting,0.224,0.0,0.3818,Positive,1
232,232,2022-04-25 17:46:53+00:00,1518647751189438469,,,"rt @mathewforth: yet another bad habit creeps in. @betracingnation promised 3, but has upped it to 4 after an extra winner. this despite be…",BillyOakes14,Billy Oakes,Tue Jul 27 18:33:00 +0000 2021,[],yet another bad habit creeps promised upped extra winner despite,0.375,0.208,0.4215,Positive,1
233,233,2022-04-25 17:46:53+00:00,1518647750962958336,,,"rt @tabakko: she sent another morse code to the bad guys
#spy_family ",Retok0,Retoko🍙,Thu Jun 18 14:32:06 +0000 2020,[],sent another morse code bad guys #spy family,0.0,0.333,-0.5423,Negative,0
234,234,2022-04-25 17:46:53+00:00,1518647750770016256,,,"rt @corpsebutthole: @filthyratguts @adybpt that is 100% the mindset and it is fully dangerous. like, they make it very clear they have no u…",Kleos_AC,The Queen of Nikeralites,Fri Dec 30 03:30:33 +0000 2016,[],mindset fully dangerous like make clear u,0.457,0.288,0.2466,Positive,1
235,235,2022-04-25 17:46:53+00:00,1518647750723653632,,,rt @hotgirlgnf: i need dream to go to a pride event so bad and see that there is so much love and acceptance for him out there in the world…,ryder_terra,Amber,Fri Nov 26 01:54:22 +0000 2021,[],need dream go pride event bad see much love acceptance world,0.55,0.166,0.7964,Positive,1
236,236,2022-04-25 17:46:53+00:00,1518647750052700165,,,"rt @kaileyrico: i can’t wait to have a baby , i want to be a mom so bad :(",tauruscancerleo,bunny ♉︎,Tue Feb 08 01:25:36 +0000 2022,[],wait baby want mom bad,0.167,0.449,-0.4939,Negative,0
237,237,2022-04-25 17:46:53+00:00,1518647749931118599,,,"rt @cocoicee_: 🤣damn , i feel bad for the babe on white ! you can’t trust these niggas. ",motu_luv,motuluv💕💖 💡,Tue May 05 08:46:47 +0000 2020,[],damn feel bad babe white trust niggas,0.221,0.577,-0.6486,Negative,0
238,238,2022-04-25 17:46:53+00:00,1518647749838786562,,,no bad 🤣 💰 ,RossWat07,Ross Watson,Mon Jun 05 11:38:30 +0000 2017,"[{'url': 'https://t.co/lmWZdAKyOL', 'expanded_url': 'https://twitter.com/michaelbensonn/status/1518211620706652161', 'display_url': 'twitter.com/michaelbensonn…', 'indices': [11, 34]}]",bad,0.0,1.0,-0.5423,Negative,0
239,239,2022-04-25 17:46:53+00:00,1518647749356441601,BrackuStar,1.43E+18,@brackustar @angelah02351473 @jessepinkvibes breaking bad would scare the sh!t out of any kid and make them never w… ,TierraHenson,🐼 Pandamonium,Thu May 11 19:54:45 +0000 2017,"[{'url': 'https://t.co/SUkq3ayAu1', 'expanded_url': 'https://twitter.com/i/web/status/1518647749356441601', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",breaking bad would scare sh kid make never w,0.0,0.528,-0.7717,Negative,0
240,240,2022-04-25 17:46:53+00:00,1518647748773376001,trash_ebooks,2686186026,@trash_ebooks i don't think the company cares. i used vrbo when i lived in philly and always went straight to the l… ,natural_strap,Flag Noticer♿️,Wed Feb 24 17:00:00 +0000 2021,"[{'url': 'https://t.co/PqFP0qKPfU', 'expanded_url': 'https://twitter.com/i/web/status/1518647748773376001', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",think company cares used vrbo lived philly always went straight l,0.38,0.0,0.5994,Positive,1
241,241,2022-04-25 17:46:53+00:00,1.51865E+18,,,rt @naifsedge: arsenal fans keep preaching about wanting young players like saliba to be given a chance yet as soon as lokonga/tavares had…,MCOCAlpha,Valar morghulis,Wed Oct 12 21:19:16 +0000 2011,[],arsenal fans keep preaching wanting young players like saliba given chance yet soon lokonga tavares,0.257,0.0,0.5423,Positive,1
242,242,2022-04-25 17:46:52+00:00,1518647748219789312,,,i think it’s really hard to design a bad harley. like there deffo are ones out there but i just always see designs… ,opossumgod,multi,Sun Apr 03 05:24:49 +0000 2016,"[{'url': 'https://t.co/Ivr9ImWPQ7', 'expanded_url': 'https://twitter.com/i/web/status/1518647748219789312', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",think really hard design bad harley like deffo ones always see designs,0.147,0.322,-0.4509,Negative,0
243,243,2022-04-25 17:46:52+00:00,1518647747603226629,,,"rt @tabakko: she sent another morse code to the bad guys
#spy_family ",LUN4SER4,🌺 (N),Fri May 21 20:11:05 +0000 2021,[],sent another morse code bad guys #spy family,0.0,0.333,-0.5423,Negative,0
244,244,2022-04-25 17:46:52+00:00,1518647747595091969,areumdauny0u,1.51E+18,"@areumdauny0u ada wkwkwkw guilt tripping, salah salahan, padahal mah kaya udahlah enjoy aja, kalah is not always a… ",choihanie,앙군,Sat Dec 19 12:29:03 +0000 2015,"[{'url': 'https://t.co/RSCKGrHE0r', 'expanded_url': 'https://twitter.com/i/web/status/1518647747595091969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",ada wkwkwkw guilt tripping salah salahan padahal mah kaya udahlah enjoy aja kalah not always,0.175,0.115,0.2732,Positive,1
245,245,2022-04-25 17:46:52+00:00,1518647747544764416,,,"still learn how to speak english, my english's so bad &gt;//&lt; #bot",Saane_bot,サア音,Fri Jul 06 07:07:55 +0000 2012,[],still learn speak english english bad gt lt #bot,0.167,0.278,-0.34,Negative,0
